,Date,Open,High,Low,Close,Adj Close,Volume,news,sentiment_Analysis
345,2022-06-22,114.879997,116.199997,114.389999,115.18,109.882256,9842700,How 2023’s ‘year of the bond’ turned into a furious stock rally unmatched by any in the past quarter-century - Fortune,0
346,2022-06-21,115.870003,117.029999,115.040001,115.830002,110.502365,11680500,The 15 biggest sponsorship deals between banks and U.S. sports ... - American Banker,1
347,2022-06-17,113.540001,114.629997,112.160004,113.029999,107.831146,30919900,Citigroup CEO Jane Fraser pushes biggest overhaul in almost two decades - Yahoo Finance,0
348,2022-06-16,113.860001,114.260002,111.870003,113.43,108.212753,16724900,High-Tight Flag: A Rare & Powerful Pattern - Nasdaq,0
349,2022-06-15,115.620003,116.949997,113.169998,115.410004,110.101685,14083500,Kinder Morgan (KMI) Q2 2023 Earnings Call Transcript - The Motley Fool,-1
350,2022-06-14,115.550003,117.32,113.220001,114.059998,108.813774,13357900,"JP Morgan sues former executive over Jeffrey Epstein ties, potential damages - Fox Business",1
351,2022-06-13,116.860001,117.949997,115.059998,115.989998,110.654999,16805600,How Warren Buffett avoided damage from the current banking crisis - Yahoo Finance,0
352,2022-06-10,122.589996,123.400002,119.32,119.550003,114.05127,12945200,"If you invested $1,000 in JP Morgan 10 years ago, here's how much you'd have now - CNBC",0
353,2022-06-09,127.370003,128.100006,125.269997,125.309998,119.546326,13560100,See how First Republic Bank sized up against the nation’s biggest ... - The Washington Post,0
354,2022-06-08,129.0,129.449997,126.900002,128.0,122.112602,8422100,Why DocuSign (DOCU) is a Top Momentum Stock for the Long-Term - Yahoo Finance,0
355,2022-06-07,128.830002,130.320007,128.619995,130.070007,124.087402,6722200,The 10 largest banks in the world in 2023 - Forbes India,0
356,2022-06-06,131.089996,132.389999,129.460007,129.729996,123.763023,11323500,Eye on the Market Outlook 2023: The End of the Affair - JP Morgan Private Bank,0
357,2022-06-03,131.210007,131.770004,129.990005,130.160004,124.173264,8596000,"Equity Bancshares, Inc. Announces Transfer of Listing of Common Stock ‘EQBK’ to the New York Stock Exchange - Yahoo Finance",0
358,2022-06-02,129.899994,132.009995,128.669998,132.0,125.928619,8374800,Collect Dividends Up To 9.4% From … Banks? - Forbes,0
359,2022-06-01,132.869995,132.869995,128.669998,129.910004,123.934761,10768000,JPMorgan Chase Reports Fourth-Quarter 2013 Net Income of $5.3 ... - JPMorgan Chase,0
360,2022-05-31,130.179993,133.149994,129.710007,132.229996,126.148041,17015000,The Most Successful Stocks Of All Time - Nasdaq,0
361,2022-05-27,130.160004,131.270004,129.139999,131.270004,125.232193,11177800,J.P. Morgan Canada | About us - JP Morgan,1
362,2022-05-26,128.369995,130.190002,128.210007,129.440002,123.486359,15990900,Why large-cap stocks are a better bet for the rest of 2023 — and 10 ... - Morningstar,0
363,2022-05-25,126.279999,127.860001,125.169998,127.239998,121.387558,12780400,Deutsche Bank to pay $75 million to settle lawsuit by Epstein accusers - CNN,0
364,2022-05-24,124.360001,127.489998,123.110001,126.360001,120.548042,19324900,2003 Northeast Blackout: A look back at the historic power outage - FOX 5 Atlanta,0
365,2022-05-23,120.459999,126.57,120.449997,124.599998,118.868988,24376700,J.P. Morgan South Africa | About us - JP Morgan,0
366,2022-05-20,119.459999,119.669998,115.019997,117.339996,111.942902,13150100,Baruch alumnus rings in Nasdaq closing bell with college president - The Ticker,0
367,2022-05-19,118.190002,119.650002,117.629997,118.309998,112.868286,12765800,Judge allows Les Wexner subpoena by mail in Jeffrey Epstein lawsuit - Financial Times,0
368,2022-05-18,121.300003,121.970001,119.529999,120.089996,114.566414,12664900,Charles Schwab Survived the Recent Banking Crisis. What Comes ... - The Wall Street Journal,0
369,2022-05-17,121.040001,122.970001,120.809998,122.18,116.560303,11160200,"As Silicon Valley Retrenches, a Tech Talent Shift Accelerates - The New York Times",0
370,2022-05-16,118.540001,119.459999,117.230003,118.260002,112.82061,10269000,Best Financial Stocks In 2023: October Edition - Forbes,0
371,2022-05-13,119.410004,120.25,117.959999,119.089996,113.612411,10443200,The Largest Companies by Market Cap in 2023 - The Motley Fool,0
372,2022-05-12,117.0,118.32,115.370003,118.040001,112.61071,16318800,How Much Would $10000 Invested in Meta Stock at Its IPO Be Worth ... - U.S News & World Report Money,0
373,2022-05-11,119.300003,122.889999,117.940002,118.139999,112.706123,14630300,Forbes Global 2000 List 2023: The Top 200 - Forbes,0
374,2022-05-10,123.110001,123.779999,117.559998,118.889999,113.421623,16382400,Top 10 Stocks for Q2 2023 – Part 1 - FXCM,0
375,2022-05-09,122.110001,123.330002,120.5,121.860001,116.25502,14312300,EMERGING MARKETS-Mexican peso drops as currency hedging program to phase out - Yahoo Finance,0
376,2022-05-06,123.800003,124.290001,121.18,123.720001,118.029465,14417900,Fitch Takes Various Actions in U.S. RMBS Legacy Sector Review - Fitch Ratings,0
377,2022-05-05,125.25,126.099998,122.160004,123.919998,118.220261,15055400,"Hercules Capital, Inc. Announces Public Offering of Common Stock - Yahoo Finance",0
378,2022-05-04,122.800003,127.400002,122.739998,127.099998,121.253998,17128500,Upstart (UPST) Q2 2023 Earnings Call Transcript - The Motley Fool,1
379,2022-05-03,121.529999,124.169998,120.779999,123.029999,117.371201,15720900,JPMorgan wins appeal against insurers over Bear Stearns settlement - Reuters,0
380,2022-05-02,119.879997,120.709999,118.220001,120.449997,114.909866,18545000,Shareholder FAQs | Investors | Home - BP,0
381,2022-04-29,123.050003,123.610001,118.900002,119.360001,113.870003,14874800,Here's why trillions of dollars in money market funds may not restart ... - CNBC,0
382,2022-04-28,122.809998,123.650002,121.139999,123.339996,117.666946,13015600,J.P. Morgan Asset Management Launches JPMorgan Active Growth ... - PR Newswire,0
383,2022-04-27,122.330002,123.559998,121.220001,121.419998,115.835258,17215200,Estate Planning For Rising Interest Rates - JP Morgan,-1
384,2022-04-26,124.639999,126.410004,122.870003,123.019997,117.361656,17209500,What are the biggest bank failures in U.S. history? - TheStreet,0
385,2022-04-25,126.010002,127.120003,123.110001,126.769997,120.939171,17149000,"Earnings preview: Bank of America, Goldman Sachs this week will be interesting - IG International",0
386,2022-04-22,130.279999,130.520004,126.690002,126.809998,120.977333,14318800,How Credit Suisse redefined the IPO market during the Dot-Com boom—then lost its grip and spiraled into scandal - Yahoo Finance,0
387,2022-04-21,132.220001,132.809998,129.960007,130.559998,124.554863,12174200,The 50th All-America Research Team: MVPs - Institutional Investor,0
388,2022-04-20,132.520004,133.509995,131.339996,131.580002,125.527946,13430200,Who's to Blame? Lawyer Sues His Bank Over Funds Wired to Wrong ... - Law.com,0
389,2022-04-19,128.449997,131.320007,128.229996,131.119995,125.089104,15015400,Should iShares Select Dividend ETF (DVY) Be on Your Investing Radar? - Yahoo Finance,0
390,2022-04-18,125.669998,129.240005,125.540001,128.460007,122.551445,11834400,Bull of the Day: Splunk (SPLK) - Nasdaq,0
391,2022-04-14,126.5,128.300003,125.019997,126.120003,120.319084,18835200,The Global 2000's 20th Anniversary: How We've Crunched The ... - Forbes,0
392,2022-04-13,126.940002,129.25,126.010002,127.300003,121.444801,30838000,This 6.2% AI Dividend Pays Us Every Month | investing.com - Investing.com,0
393,2022-04-12,132.139999,134.580002,130.699997,131.539993,125.489777,12989900,"Bear Stearns collapses, sold to J.P. Morgan Chase - History",0
394,2022-04-11,133.0,134.899994,132.570007,133.0,126.882614,10466400,"Revolve Group, Inc. Announces $100 Million Stock Repurchase Program - Yahoo Finance",0
395,2022-04-08,131.669998,133.899994,131.490005,133.490005,127.35009,13126900,Opinion: How San Francisco's tech bubble burst into 'doom loop' fears - Los Angeles Times,-1
396,2022-04-07,130.949997,131.919998,128.729996,131.089996,125.060471,12994200,Equity issuance slowest since 2003: Refinitiv - Investment Executive,1
397,2022-04-06,131.580002,132.559998,130.960007,131.490005,125.442093,12914700,Housing expert offers up a way 'to unleash' supply to alleviate inventory woes - Yahoo Finance,0
398,2022-04-05,134.070007,135.399994,133.009995,133.339996,127.206963,12110300,Contempt For Attempting To Nullify Gifts To A Revocable Trust In Winget - Forbes,0
399,2022-04-04,134.119995,136.940002,132.889999,135.910004,128.704758,17416400,LGI Homes (LGIH) Q1 2023 Earnings Call Transcript - The Motley Fool,0
400,2022-04-01,137.399994,137.410004,133.800003,135.309998,128.136581,15721300,"KeyBank Makes $100,000 Grant in Support of Life’s Kitchen Job Skills Training Program - Yahoo Finance",0
401,2022-03-31,139.830002,140.350006,136.259995,136.320007,129.093048,17353900,4 Best-Performing Invesco Mutual Funds Worth Buying Now - Yahoo Finance,0
402,2022-03-30,141.899994,142.119995,139.910004,140.539993,133.08934,8771000,"""jp-morgan-chase-stock-2004"" - Google News",0
403,2022-03-29,143.350006,143.600006,140.240005,141.179993,133.695404,11316500,Jamie Dimon to sell JPMorgan stock for first time - Financial Times,0
404,2022-03-28,140.0,140.970001,137.899994,140.869995,133.40181,10818100,IPOs Are Coming Back: Time to Buy the Dip on These Bank Stocks? - The Motley Fool,0
405,2022-03-25,141.089996,143.179993,140.800003,141.919998,134.396149,8383500,"You Can't Control Insider Selling, But You Can Control What You Do ... - The Motley Fool",0
406,2022-03-24,140.300003,140.710007,139.110001,140.690002,133.231354,10017600,"Qualcomm : Earnings Call Transcript FY 2023 -November 02, 2023 ... - Marketscreener.com",0
407,2022-03-23,140.979996,141.589996,139.199997,139.779999,132.369598,12093200,"Investors should 'be patient' with beaten-down bank sector, buy-side ... - Morningstar",0
408,2022-03-22,142.270004,143.929993,141.720001,142.619995,135.059036,13548600,Crypto and Bitcoin News After SBF FTX Trial - Bloomberg,0
409,2022-03-21,140.350006,140.759995,138.729996,139.649994,132.24649,12676100,Baseball Cap Maker New Era Picks JPMorgan to Lead IPO - Bloomberg,1
410,2022-03-18,140.190002,140.850006,138.460007,140.100006,132.672638,23656500,JPMorgan Chase posts record revenue on higher interest rates; shares jump 7% - CNBC,1
411,2022-03-17,136.860001,140.190002,135.919998,140.149994,132.720001,17050500,"Big banks including JPMorgan Chase, Bank of America asked for final bids on First Republic - CNBC",0
412,2022-03-16,134.869995,138.490005,134.429993,138.399994,131.062759,20354900,"Letter to Shareholders from Jamie Dimon, Annual Report 2022 - JPMorgan Chase",0
413,2022-03-15,131.800003,133.550003,131.130005,132.479996,125.456596,15096600,3 No-Brainer Vanguard ETFs to Buy Now - The Motley Fool,0
414,2022-03-14,129.460007,132.919998,129.229996,130.169998,123.269089,15786900,JPMorgan backs off recession call even with 'very elevated' risks - CNBC,0
415,2022-03-11,132.490005,134.080002,128.419998,128.889999,122.056946,20061800,JPMorgan's Matejka Says US Stock-Market Complacency Is Worrying - Bloomberg,-1
416,2022-03-10,131.860001,133.449997,130.320007,131.860001,124.869484,15604200,Frank founder criminally charged with fraud over $175 million JPMorgan deal - CNBC,0
417,2022-03-09,132.899994,135.240005,132.440002,133.440002,126.365746,17536200,"Stocks making the biggest moves before the bell: JPMorgan Chase, Wells Fargo, PNC, Lucid, Express & more - CNBC",0
418,2022-03-08,129.639999,131.789993,127.269997,128.300003,121.498222,19207800,Is JPMorgan Chase Stock a Buy? - The Motley Fool,0
419,2022-03-07,132.169998,132.690002,128.949997,129.210007,122.359993,27560100,Jamie Dimon says the banking crisis is not over and will cause ‘repercussions for years to come’ - CNBC,0
420,2022-03-04,134.940002,135.419998,132.399994,134.399994,127.274803,21016000,JPMorgan Chase Shows Why It's the Best-Run Bank in the U.S. - The Motley Fool,0
421,2022-03-03,139.839996,140.979996,137.059998,138.289993,130.958603,16640800,JPMorgan and H&M join tech giants in buying $1 billion of carbon dioxide removal - CNBC,0
422,2022-03-02,137.289993,140.039993,136.610001,139.279999,131.896133,19405600,Exclusive: JPMorgan employees gripe about Dimon's return-to-office ... - Reuters.com,-1
423,2022-03-01,140.039993,140.479996,133.580002,136.449997,129.216141,36840400,Virgin Islands issued subpoena to Google co-founder Larry Page in lawsuit against JPMorgan Chase over Jeffrey Epstein - CNBC,0
424,2022-02-28,143.550003,145.059998,140.880005,141.800003,134.282501,31315300,JPMorgan: the bank that never lets a crisis go to waste - Financial Times,0
425,2022-02-25,145.25,150.130005,144.910004,147.970001,140.125412,18367700,JPMorgan Chase Reports Before The Open On 10/13 - Forbes,0
426,2022-02-24,142.940002,144.990005,139.779999,144.550003,136.886749,25655100,"Low Volatility in Stock Market Hides Risks, JPMorgan's Kolanovic Says - Bloomberg",0
427,2022-02-23,153.119995,153.300003,147.970001,148.690002,140.807266,11799000,JPMorgan ends remote work for senior bankers - CNN,0
428,2022-02-22,150.600006,153.240005,150.410004,151.869995,143.818634,11333500,"Stocks making the biggest moves midday: Boeing, JPMorgan, UnitedHealth, Rivian and more - CNBC",0
429,2022-02-18,152.130005,154.139999,151.130005,152.139999,144.074341,11733300,JPMorgan's Kolanovic Warns Stocks in 'Calm Before the Storm' - Bloomberg,0
430,2022-02-17,153.0,153.729996,150.669998,151.429993,143.401962,11367500,"Be prepared for 7% interest rates, warns Jamie Dimon - CNN",0
431,2022-02-16,153.740005,156.100006,153.740005,155.0,146.782745,9076500,Florida State University taps JPMorgan to help find potential investors - CNBC,0
432,2022-02-15,154.509995,155.940002,153.850006,154.720001,146.517578,9500000,Best Bank Stock to Buy: JPMorgan or Bank of America? - The Motley Fool,0
433,2022-02-14,152.729996,153.679993,150.320007,152.490005,144.405792,17026500,JPMorgan AI Analyzes Fed Speeches for Trading Signals - Bloomberg,0
434,2022-02-11,155.610001,158.190002,152.970001,153.919998,145.759979,16830000,"JPMorgan executives knew about sex abuse claims against then-client Jeffery Epstein, court filing alleges - CNN",-1
435,2022-02-10,156.660004,159.029999,155.220001,155.949997,147.682373,16455600,Jamie Dimon issues warning on rates: 'It will undress problems in the economy’ - CNBC,0
436,2022-02-09,156.589996,157.429993,155.820007,156.600006,148.297913,9131100,JPMorgan Chase Bank Review | U.S. News - U.S. News & World Report,-1
437,2022-02-08,155.0,158.479996,154.800003,155.949997,147.682373,20411400,JPMorgan Chase's stock drops after settlement of remaining litigation related to Jeffrey Epstein - MarketWatch,0
438,2022-02-07,153.270004,153.619995,150.850006,153.070007,144.955048,12572300,Oppenheimer Maintains JPMorgan Chase (JPM) Outperform ... - Nasdaq,0
439,2022-02-04,149.100006,153.5,148.770004,152.559998,144.472076,16654400,JPMorgan Chase CEO Jamie Dimon depositions set in Jeffrey Epstein sex trafficking lawsuits - CNBC,0
440,2022-02-03,150.0,151.649994,148.289993,148.699997,140.816696,12474900,"JPMorgan, BofA Say Time to Sell as European Stocks Face Risks - Bloomberg",0
441,2022-02-02,150.5,150.940002,148.070007,149.940002,141.990982,12441100,"JPMorgan Posts Record Quarterly Revenue; Wells Fargo, Banks ... - Investor's Business Daily",1
442,2022-02-01,148.690002,151.470001,148.300003,151.149994,143.136826,14584900,Dimon warns that the Fed could still raise interest rates sharply from here - CNBC,1
443,2022-01-31,145.639999,148.789993,144.669998,148.600006,140.722031,13985700,JPMorgan reaches $290 million settlement with Jeffrey Epstein victims - CNN,0
444,2022-01-28,144.190002,146.759995,142.169998,146.610001,138.837494,14117000,Shein in talks with banks and exchanges about U.S. IPO-sources - Reuters,0
445,2022-01-27,149.419998,150.380005,144.130005,145.309998,137.60643,17536800,JPMorgan Chase CEO Jamie Dimon isn’t a fan of ‘Bidenomics’ - CNN,0
446,2022-01-26,148.720001,150.570007,145.960007,147.919998,140.078064,20709100,What To Expect From JPMorgan Stock In Q1? - Forbes,0
447,2022-01-25,143.649994,146.850006,140.789993,146.529999,138.761749,18915900,The world’s biggest banks are still pouring money into fossil fuels - CNN,1
448,2022-01-24,142.279999,145.479996,139.570007,144.949997,137.265518,28471400,Dow jumps 500 points to break four-day losing streak as regional banks and Apple shares surge: Live updates - CNBC,0
449,2022-01-21,147.5,147.509995,144.270004,145.080002,137.388626,20705400,JPMorgan Chase CEO Jamie Dimon hints at future in politics - CNN,0
450,2022-01-20,148.990005,150.610001,147.360001,147.660004,139.831848,14860800,"JPMorgan Stock, Wells Fargo Near Buy Points With Q2 Earnings ... - Investor's Business Daily",0
451,2022-01-19,151.570007,152.229996,148.550003,148.929993,141.034515,22380000,"Goldman, JPMorgan, Morgan Stanley, UBS in $499 million stock lending settlement - CNN",0
452,2022-01-18,155.779999,155.779999,150.539993,151.270004,143.250473,32324800,JPMorgan fined $4 million for deleting 47 million emails including some requested in subpoenas - CNN,0
453,2022-01-14,160.759995,161.029999,156.899994,157.889999,149.519516,40158400,The 1 Downside From JPMorgan Chase's Blowout Quarter - The Motley Fool,1
454,2022-01-13,168.339996,169.809998,167.889999,168.229996,159.31134,13623400,S&P 500 closes higher Monday to kick off a busy earnings week: Live updates - CNBC,0
455,2022-01-12,168.460007,169.589996,167.179993,168.440002,159.510208,12568000,"Dimon says Jeffrey Epstein lawsuits have impacted JPMorgan brand, and he is sorry for having him as a client - CNBC",0
456,2022-01-11,168.259995,168.520004,166.309998,167.490005,158.61055,11854100,"Stocks making the biggest moves midday: JPMorgan Chase, Wendy's, Virgin Galactic, Delta Air Lines, Tesla and more - CNBC",1
457,2022-01-10,169.070007,169.309998,165.529999,167.320007,158.449585,12922500,"Stocks close lower Tuesday, Dow and S&P 500 snap four-day win streaks as economic worries loom: Live updates - CNBC",0
458,2022-01-07,165.669998,167.529999,165.059998,167.160004,158.298065,13913300,"JPMorgan sees ""non-trivial risk"" of a technical default on U.S. ... - Reuters",0
459,2022-01-06,166.910004,167.369995,163.869995,165.520004,156.745026,14047500,We Can: Investing for Women | Chase - Chase News & Stories,-1
460,2022-01-05,167.820007,168.360001,163.729996,163.779999,155.09726,17539400,"Fitch warns it may be forced to downgrade dozens of banks, including JPMorgan Chase - CNBC",0
461,2022-01-04,164.309998,168.580002,164.229996,167.830002,157.985565,20195800,"JPMorgan shutters website it paid $175 million for, accuses founder of inventing millions of accounts - CNBC",1
462,2022-01-03,159.860001,162.639999,159.509995,161.699997,152.215118,13120900,Why Jamie Dimon is still bullish on the US - CNN,0
463,2021-12-31,158.449997,159.289993,157.960007,158.350006,149.06163,5805900,Jeffrey Epstein helped JPMorgan land Google co-founder Sergey Brin and his $4B in investments as client: lawsuit - New York Post,-1
464,2021-12-30,159.110001,160.240005,158.369995,158.479996,149.184006,6948200,"JPMorgan drops, cuts credit to Indian metals clients, broker says - Reuters",0
465,2021-12-29,158.850006,159.630005,158.149994,158.559998,149.259308,6398900,"Goldman Sachs, JPMorgan stake competing claims to No. 1 deal ... - Reuters",0
466,2021-12-28,158.199997,160.149994,158.080002,158.639999,149.33461,6342300,Credit Suisse Takeover Will Turn UBS Into Wealth Management ... - Bloomberg,0
467,2021-12-27,157.600006,158.199997,156.339996,158.160004,148.882782,6188100,JPMorgan Chase & Co. Raises Quarterly Common Stock Dividend ... - Marketscreener.com,0
468,2021-12-23,157.610001,159.119995,157.210007,157.259995,148.035583,8055200,JPMorgan Says Southeast Asia Benefiting From Supply-Chain Shift - Bloomberg,0
469,2021-12-22,155.75,157.059998,155.240005,156.699997,147.508408,7273000,JPMorgan Chase Declares Common Stock Dividend - Business Wire,-1
470,2021-12-21,155.410004,157.179993,155.089996,156.089996,146.934174,11291300,Regional bank stocks continue to slide on Thursday with PacWest leading the way down 50% - CNBC,-1
471,2021-12-20,154.509995,154.699997,151.839996,153.940002,144.910309,15148000,JPMorgan is cutting about 500 jobs - CNN,0
472,2021-12-17,159.320007,159.380005,155.179993,156.759995,147.564896,28082000,3 Principles to Guide Investors Through Year-End and Beyond - JP Morgan,-1
473,2021-12-16,160.389999,161.820007,158.699997,160.410004,151.000778,19542800,CNBC Daily Open: Don’t be misled by the big banks - CNBC,0
474,2021-12-15,159.850006,159.850006,157.350006,157.940002,148.675674,14014200,JPMorgan Chase Named 'Top Dividend Stock Of The Dow' At Dividend Channel With 3.1% Yield - Forbes,0
475,2021-12-14,157.449997,160.889999,157.300003,159.130005,149.795883,12563600,JPMorgan Chase Made a Smart Strategic Decision to Hoard Cash ... - The Motley Fool,0
476,2021-12-13,159.5,159.789993,157.279999,157.919998,148.65686,12069000,JPMorgan restricts employee use of ChatGPT - CNN,0
477,2021-12-10,161.320007,161.699997,159.130005,159.820007,150.445419,10405400,Catalysts Through Year-End: 5 Things to Watch For - JP Morgan,0
478,2021-12-09,159.649994,160.929993,158.649994,160.460007,151.047867,11189600,"1 Stock to Buy, 1 Stock to Sell This Week: JPMorgan Chase, Levi ... - Investing.com",0
479,2021-12-08,162.660004,163.270004,160.169998,160.710007,151.283218,11705700,JPMorgan ETF JEPI Tops JPST for Largest Active Fund - Bloomberg,0
480,2021-12-07,161.880005,163.389999,161.160004,162.570007,153.034119,9851600,JPMorgan's UK bank Chase to ban crypto transactions - Reuters,1
481,2021-12-06,161.009995,162.610001,159.460007,160.160004,150.765457,11186500,A shift in market leadership - JP Morgan Private Bank,0
482,2021-12-03,161.5,161.830002,157.190002,158.289993,149.005142,12681800,JPMorgan's First Republic Buy Is Eerily Similar To Its 2008 Bear ... - Investopedia,0
483,2021-12-02,159.830002,163.25,158.800003,161.210007,151.753891,12969900,5 things to know before the stock market opens Friday - CNBC,0
484,2021-12-01,161.0,163.270004,157.800003,157.889999,148.628616,12253400,JPMorgan Chase CEO Jamie Dimon says Trump doesn’t understand the debt ceiling - CNN,1
485,2021-11-30,159.160004,160.630005,158.289993,158.830002,149.513458,18922600,"JPMorgan, Citi raise full-year forecasts for China's economy - CNBC",0
486,2021-11-29,163.309998,164.779999,159.820007,161.229996,151.77269,12104400,Second Frank financial aid executive charged in JPMorgan fraud case - NBC News,0
487,2021-11-26,162.139999,162.649994,158.820007,161.929993,152.431641,13619300,"I strongly believe this is not an inflationary economy, says ... - CNBC",0
488,2021-11-24,168.460007,169.440002,166.440002,166.960007,157.16658,9629800,Investing in a changed world of shortages and oversupply - JP Morgan Private Bank,0
489,2021-11-23,165.5,168.559998,165.369995,168.279999,158.409195,12354400,JPMorgan is closing 25% of First Republic’s branches - CNN,0
490,2021-11-22,164.160004,165.979996,162.990005,164.350006,154.709686,14549900,JPMorgan's Dimon: 'Intensity is the same' after decades on top - Yahoo Finance,0
491,2021-11-19,161.300003,162.110001,159.449997,160.919998,151.480881,12193600,First Republic Deal Cements JPMorgan’s and Dimon’s Dominance - Bloomberg,1
492,2021-11-18,164.389999,164.850006,162.559998,163.050003,153.485947,8122500,JPMorgan hikes default forecast for emerging markets as Country ... - CNBC,0
493,2021-11-17,165.210007,165.559998,163.389999,164.470001,154.822662,9909600,These 3 Stocks Can Win the High-Interest-Rate War - The Motley Fool,0
494,2021-11-16,167.059998,167.070007,165.119995,165.360001,155.660431,9706100,Jamie Dimon denies knowledge of JPMorgan concerns over Epstein in lawsuit deposition - CNN,0
495,2021-11-15,167.210007,167.789993,166.0,166.559998,156.790039,6492500,Recession? Some Signs Say Not So Fast - JP Morgan,0
496,2021-11-12,167.649994,167.740005,165.720001,166.860001,157.072449,8113400,JPMorgan Chase's Drawn-Out Breakup With Jeffrey Epstein - Business Insider,0
497,2021-11-11,167.520004,168.679993,166.899994,167.610001,157.778458,5815300,"General Motors Inks New $6 Bln, 364-day Revolving Credit ... - Nasdaq",0
498,2021-11-10,167.449997,168.949997,167.089996,167.619995,157.787872,6999200,"A Schwab Divorce From Its Bank Will Unlock Value, JPMorgan Says - Bloomberg",0
499,2021-11-09,167.350006,168.470001,166.600006,167.779999,157.938507,7990300,These 2 Stocks Are Lifting the Dow Jones Friday - The Motley Fool,0
500,2021-11-08,169.050003,170.919998,168.740005,169.059998,159.143402,6413700,Miss Jessie's: Making Waves in the Haircare Industry - JP Morgan,0
501,2021-11-05,168.899994,170.089996,167.410004,168.050003,158.192657,7975600,What happened to Washington Mutual? Who bought it? - TheStreet,0
502,2021-11-04,170.0,170.199997,166.490005,168.289993,158.418564,9574200,JPMorgan is Building Out its Ultra-Wealth Management Division - The Motley Fool,0
503,2021-11-03,170.130005,171.130005,169.149994,170.529999,160.527206,8402700,"""jp-morgan-chase-stock-2005"" - Google News",0
504,2021-11-02,169.800003,171.690002,168.919998,170.470001,160.470688,7173800,JPMorgan Chase stock slips after bank says CEO Jamie Dimon is selling 1 million shares - CNBC,0
505,2021-11-01,172.039993,172.330002,169.009995,169.800003,159.839996,7435500,Jamie Dimon to reduce his JPM stake in first stock sale as boss - Yahoo Finance,0
506,2021-10-29,171.179993,172.240005,169.389999,169.889999,159.924713,8140100,Jamie Dimon to sell JPMorgan stock for first time - Financial Times,0
507,2021-10-28,168.300003,170.509995,167.960007,170.360001,160.367157,7212900,This Bank May Be the First Trillion-Dollar Financial Stock - InvestorPlace,1
508,2021-10-27,170.320007,170.699997,167.339996,167.830002,157.985565,9847000,"Morgan Stanley elevates insider Ted Pick as CEO, ending race to succeed James Gorman - Yahoo Finance",0
509,2021-10-26,171.0,172.490005,170.539993,171.399994,161.346146,8015100,"NYC ranks below 18 cities in economic, real estate prospects: study - New York Post",-1
510,2021-10-25,172.710007,172.960007,170.479996,170.940002,160.913147,10159200,Jamie Dimon is right: Economic forecasts have been wrong lately ... - CNBC,-1
511,2021-10-22,170.029999,172.089996,169.699997,171.779999,161.703888,8817900,Stock market news today: Dow sheds over 350 points as S&P 500 enters correction territory - AOL,0
512,2021-10-21,170.759995,171.330002,168.679993,169.5,159.557602,8415200,"SEC fines JPMorgan subsidiary for deleting 47 million emails, some related to subpoenas - CNBC",0
513,2021-10-20,168.300003,170.869995,167.460007,170.839996,160.818985,8185600,"Jamie Dimon, America’s top banker, has 'no plans’ to run for office - CNBC",0
514,2021-10-19,167.399994,168.649994,166.580002,168.570007,158.682144,8053900,"JPMorgan Chase exec Erdoes sought tax advice, Madoff intel from Epstein, suit alleges - CNBC",0
515,2021-10-18,166.479996,168.610001,165.910004,166.550003,156.78064,12672900,JPMorgan Chase Shows Why It's the Best-Run Bank in the U.S. - The Motley Fool,0
516,2021-10-15,165.350006,167.169998,164.139999,166.610001,156.837112,14267400,"JPMorgan moved $1.1 million from Jeffrey Epstein to 'women or girls' after terminating client relationship, U.S. Virgin Islands alleges - CNBC",0
517,2021-10-14,161.75,164.009995,160.059998,163.470001,153.881317,15176800,JPMorgan Chase settles Jeffrey Epstein sex trafficking suit by U.S. Virgin Islands for $75 million - CNBC,0
518,2021-10-13,164.070007,165.410004,160.600006,161.0,151.556152,22753500,Mahua Moitra | Stormy petrel in a tempest - India Today,0
519,2021-10-12,165.75,166.690002,164.770004,165.360001,155.660431,13032600,The key executives at JPMorgan setting bank strategy after First ... - Reuters,0
520,2021-10-11,170.800003,171.289993,166.460007,166.639999,156.865372,12154700,Too Long at the Fair - JP Morgan Private Bank,0
521,2021-10-08,170.020004,171.339996,169.300003,170.220001,160.235382,8190100,De-dollarization: The end of dollar dominance? - JP Morgan,0
522,2021-10-07,171.199997,171.509995,169.539993,170.089996,160.112976,10195400,Judge warns JPMorgan Chase of contempt finding for slow-walking evidence in Jeffrey Epstein case - CNBC,1
523,2021-10-06,167.990005,169.100006,166.0,169.020004,159.105759,8692600,Jamie Dimon says India optimism is 'completely justified' - CNBC,0
524,2021-10-05,167.210007,170.139999,166.669998,168.660004,158.766861,12292900,JPMorgan: the bank that never lets a crisis go to waste - Financial Times,1
525,2021-10-04,166.970001,170.440002,165.729996,166.949997,156.21582,14120000,The Rasputin Effect: Global resilience to higher rates - JP Morgan Private Bank,0
526,2021-10-01,164.0,168.300003,163.600006,167.130005,156.384293,11285000,JPMorgan Chase CEO Jamie Dimon hints at future in politics - CNN,0
527,2021-09-30,166.919998,166.990005,162.789993,163.690002,153.165466,13161200,Investing in Japan’s bright spots: Tourism and batteries - JP Morgan Private Bank,0
528,2021-09-29,166.210007,166.899994,165.039993,165.949997,155.280121,7777100,JPMorgan's Dimon: 'Intensity is the same' after decades on top - Yahoo Finance,0
529,2021-09-28,167.699997,169.300003,165.660004,166.080002,155.401779,13387900,3 Principles to Guide Investors Through Year-End and Beyond - JP Morgan,0
